0.133756;9;[-0.026389 -0.812089 0.582937 -0.197189 -0.962139 -0.137616 -0.235268 0.410709 0.271280 -0.567075 -0.777710 1.923067 0.000000 0.000000 0.000000 1.000000];[-0.021738 -0.789504 0.613358 -188.805252 -0.954050 -0.167014 -0.248790 404.513641 0.298860 -0.590583 -0.749596 1887.310791 0.000000 0.000000 0.000000 1.000000];
0.130883;9;[-0.027295 -0.808216 0.588253 -0.195440 -0.961807 -0.139104 -0.235747 0.410518 0.272363 -0.572221 -0.773551 1.918581 0.000000 0.000000 0.000000 1.000000];[-0.028945 -0.791261 0.610790 -186.554840 -0.957204 -0.154092 -0.244983 403.567047 0.287964 -0.591742 -0.752939 1884.278809 0.000000 0.000000 0.000000 1.000000];
0.126710;9;[-0.033756 -0.809694 0.585881 -0.192617 -0.961141 -0.134406 -0.241127 0.410089 0.273985 -0.571254 -0.773693 1.915336 0.000000 0.000000 0.000000 1.000000];[-0.025538 -0.796271 0.604398 -183.791595 -0.958637 -0.151943 -0.240685 402.211884 0.283485 -0.585545 -0.759455 1879.008423 0.000000 0.000000 0.000000 1.000000];
0.123216;9;[-0.032135 -0.812345 0.582291 -0.189415 -0.963560 -0.129611 -0.233995 0.410454 0.265556 -0.568591 -0.778578 1.911194 0.000000 0.000000 0.000000 1.000000];[-0.033891 -0.797306 0.602620 -181.847031 -0.958869 -0.144087 -0.244562 402.655579 0.281821 -0.586122 -0.759629 1874.583862 0.000000 0.000000 0.000000 1.000000];
0.119971;9;[-0.033340 -0.812424 0.582113 -0.187572 -0.962214 -0.131397 -0.238493 0.410604 0.270245 -0.568069 -0.777345 1.910770 0.000000 0.000000 0.000000 1.000000];[-0.035827 -0.789814 0.612297 -181.611404 -0.957540 -0.148254 -0.247263 403.741699 0.286067 -0.595158 -0.750967 1874.809326 0.000000 0.000000 0.000000 1.000000];
0.121431;9;[-0.038305 -0.818202 0.573654 -0.187132 -0.960320 -0.128567 -0.247498 0.413844 0.276256 -0.560372 -0.780811 1.917191 0.000000 0.000000 0.000000 1.000000];[-0.041541 -0.792801 0.608061 -180.971481 -0.956802 -0.143712 -0.252740 408.321136 0.287758 -0.592293 -0.752584 1890.327515 0.000000 0.000000 0.000000 1.000000];
0.122499;9;[-0.039569 -0.813632 0.580032 -0.183452 -0.962776 -0.124292 -0.240028 0.411299 0.267388 -0.567939 -0.778427 1.907945 0.000000 0.000000 0.000000 1.000000];[-0.039224 -0.795550 0.604614 -177.650757 -0.956302 -0.145563 -0.253571 407.622162 0.289738 -0.588140 -0.755078 1884.459473 0.000000 0.000000 0.000000 1.000000];
0.122578;9;[-0.037870 -0.813137 0.580839 -0.182097 -0.963840 -0.123708 -0.236026 0.411998 0.263776 -0.568774 -0.779050 1.906702 0.000000 0.000000 0.000000 1.000000];[-0.052372 -0.791786 0.608547 -176.450119 -0.954788 -0.138873 -0.262859 410.141724 0.292639 -0.594800 -0.748715 1887.733765 0.000000 0.000000 0.000000 1.000000];
0.119718;9;[-0.039633 -0.813471 0.580254 -0.180282 -0.963917 -0.121859 -0.236675 0.413744 0.263238 -0.568696 -0.779288 1.911820 0.000000 0.000000 0.000000 1.000000];[-0.053216 -0.797840 0.600513 -172.832001 -0.954951 -0.135160 -0.264198 409.018829 0.291953 -0.587520 -0.754707 1880.297852 0.000000 0.000000 0.000000 1.000000];
0.121488;9;[-0.044310 -0.813339 0.580100 -0.177920 -0.960366 -0.125278 -0.249004 0.413419 0.275198 -0.568142 -0.775552 1.908232 0.000000 0.000000 0.000000 1.000000];[-0.066918 -0.800583 0.595471 -169.927460 -0.958085 -0.115062 -0.262364 408.318512 0.278560 -0.588069 -0.759328 1874.896118 0.000000 0.000000 0.000000 1.000000];
0.126558;8;[-0.046932 -0.818223 0.572982 -0.175493 -0.958464 -0.124663 -0.256527 0.414326 0.281326 -0.561222 -0.778387 1.911393 0.000000 0.000000 0.000000 1.000000];[-0.049093 -0.807521 0.587790 -165.230042 -0.956434 -0.131562 -0.260626 406.294678 0.287791 -0.574978 -0.765882 1864.193115 0.000000 0.000000 0.000000 1.000000];
0.131862;9;[-0.043061 -0.819215 0.571868 -0.174394 -0.959842 -0.124903 -0.251202 0.416616 0.277216 -0.559720 -0.780939 1.915520 0.000000 0.000000 0.000000 1.000000];[-0.066350 -0.803127 0.592100 -164.019608 -0.956512 -0.117733 -0.266879 408.193176 0.284048 -0.584059 -0.760389 1866.713989 0.000000 0.000000 0.000000 1.000000];
0.130500;9;[-0.043668 -0.819513 0.571395 -0.170130 -0.959361 -0.125201 -0.252885 0.416242 0.278782 -0.559217 -0.780741 1.911831 0.000000 0.000000 0.000000 1.000000];[-0.058845 -0.803659 0.592172 -161.530487 -0.957596 -0.122154 -0.260937 408.000366 0.282041 -0.582417 -0.762393 1866.328979 0.000000 0.000000 0.000000 1.000000];
0.123544;9;[-0.044511 -0.820871 0.569377 -0.169510 -0.959662 -0.123245 -0.252703 0.418982 0.277609 -0.557657 -0.782273 1.916924 0.000000 0.000000 0.000000 1.000000];[-0.053419 -0.799572 0.598188 -161.177155 -0.956387 -0.131312 -0.260926 412.294037 0.287178 -0.586038 -0.757686 1884.784912 0.000000 0.000000 0.000000 1.000000];
0.123915;9;[-0.042907 -0.823331 0.565938 -0.165443 -0.959938 -0.123027 -0.251759 0.419008 0.276907 -0.554068 -0.785068 1.914156 0.000000 0.000000 0.000000 1.000000];[-0.057485 -0.804556 0.591086 -157.502289 -0.955539 -0.127174 -0.266031 412.256409 0.289207 -0.580099 -0.761475 1877.939697 0.000000 0.000000 0.000000 1.000000];
0.124510;8;[-0.039289 -0.821738 0.568509 -0.162794 -0.959891 -0.127027 -0.249946 0.416661 0.277606 -0.555527 -0.783789 1.907993 0.000000 0.000000 0.000000 1.000000];[-0.057570 -0.800435 0.596646 -155.590210 -0.954166 -0.131695 -0.268744 412.702728 0.293688 -0.584771 -0.756168 1874.632690 0.000000 0.000000 0.000000 1.000000];
0.125384;8;[-0.042700 -0.832103 0.552975 -0.160785 -0.960017 -0.119097 -0.253345 0.423399 0.276667 -0.541683 -0.793747 1.924707 0.000000 0.000000 0.000000 1.000000];[-0.047762 -0.805153 0.591139 -152.192566 -0.954117 -0.138365 -0.265549 412.854279 0.295601 -0.576699 -0.761602 1875.001709 0.000000 0.000000 0.000000 1.000000];
0.121895;8;[-0.039526 -0.829611 0.556941 -0.158080 -0.959821 -0.123446 -0.252002 0.422971 0.277815 -0.544524 -0.791399 1.922339 0.000000 0.000000 0.000000 1.000000];[-0.055435 -0.806950 0.588011 -149.347336 -0.955881 -0.127259 -0.264759 413.738892 0.288477 -0.576745 -0.764294 1878.039795 0.000000 0.000000 0.000000 1.000000];
0.121721;9;[-0.034117 -0.828361 0.559155 -0.152917 -0.961597 -0.125248 -0.244220 0.420832 0.272336 -0.546014 -0.792276 1.912543 0.000000 0.000000 0.000000 1.000000];[-0.044737 -0.809844 0.584935 -145.571396 -0.955541 -0.136129 -0.261553 412.046448 0.291444 -0.570631 -0.767750 1868.550415 0.000000 0.000000 0.000000 1.000000];
0.123644;9;[-0.032333 -0.831746 0.554213 -0.150344 -0.960385 -0.127710 -0.247692 0.422733 0.276796 -0.540267 -0.794667 1.912145 0.000000 0.000000 0.000000 1.000000];[-0.035786 -0.808718 0.587105 -143.119919 -0.956922 -0.141651 -0.253447 412.491486 0.288131 -0.570884 -0.768812 1874.517090 0.000000 0.000000 0.000000 1.000000];
0.124134;9;[-0.027038 -0.824674 0.564961 -0.146604 -0.962104 -0.131939 -0.238636 0.420164 0.271338 -0.550004 -0.789855 1.905679 0.000000 0.000000 0.000000 1.000000];[-0.038260 -0.806477 0.590025 -141.133194 -0.957121 -0.140099 -0.253560 413.940216 0.287152 -0.574426 -0.766536 1878.027832 0.000000 0.000000 0.000000 1.000000];
0.122875;9;[-0.026579 -0.829724 0.557541 -0.144314 -0.960644 -0.133073 -0.243833 0.421665 0.276508 -0.542079 -0.793532 1.910279 0.000000 0.000000 0.000000 1.000000];[-0.032476 -0.806652 0.590133 -138.246826 -0.956068 -0.147040 -0.253603 414.990051 0.291342 -0.572442 -0.766439 1880.505737 0.000000 0.000000 0.000000 1.000000];
0.124029;9;[-0.022289 -0.826708 0.562190 -0.141852 -0.961496 -0.136341 -0.238612 0.422310 0.273912 -0.545862 -0.791838 1.912010 0.000000 0.000000 0.000000 1.000000];[-0.027966 -0.810134 0.585575 -134.323105 -0.954079 -0.153150 -0.257447 415.943268 0.298248 -0.565884 -0.768650 1879.204590 0.000000 0.000000 0.000000 1.000000];
0.126270;9;[-0.021400 -0.825529 0.563954 -0.135745 -0.960982 -0.138615 -0.239374 0.420323 0.275783 -0.547073 -0.790351 1.902917 0.000000 0.000000 0.000000 1.000000];[-0.027188 -0.811853 0.583228 -130.471848 -0.953502 -0.154128 -0.258996 415.912140 0.300159 -0.563150 -0.769913 1872.220337 0.000000 0.000000 0.000000 1.000000];
0.125557;9;[-0.021149 -0.836289 0.547881 -0.132777 -0.958541 -0.138800 -0.248865 0.423167 0.284169 -0.530430 -0.798682 1.909994 0.000000 0.000000 0.000000 1.000000];[-0.021559 -0.811590 0.583828 -127.758759 -0.951820 -0.162014 -0.260367 417.209015 0.305899 -0.561312 -0.768995 1875.067261 0.000000 0.000000 0.000000 1.000000];
0.124688;9;[-0.013958 -0.835150 0.549845 -0.129472 -0.960929 -0.140826 -0.238291 0.422305 0.276442 -0.531688 -0.800554 1.905272 0.000000 0.000000 0.000000 1.000000];[-0.032502 -0.808598 0.587462 -124.091194 -0.955552 -0.147184 -0.255455 415.543884 0.293025 -0.569653 -0.767874 1865.721436 0.000000 0.000000 0.000000 1.000000];
0.124669;9;[-0.015490 -0.837619 0.546036 -0.125927 -0.959152 -0.141827 -0.244772 0.424421 0.282468 -0.527523 -0.801206 1.909240 0.000000 0.000000 0.000000 1.000000];[-0.038079 -0.814363 0.579103 -119.495552 -0.955811 -0.139374 -0.258845 415.437622 0.291506 -0.563369 -0.773071 1858.907471 0.000000 0.000000 0.000000 1.000000];
0.122288;9;[-0.013971 -0.838265 0.545084 -0.120764 -0.959513 -0.142131 -0.243172 0.422430 0.281316 -0.526413 -0.802341 1.901892 0.000000 0.000000 0.000000 1.000000];[-0.038913 -0.816519 0.576004 -115.578979 -0.956035 -0.137253 -0.259150 414.183929 0.290659 -0.560763 -0.775281 1848.734497 0.000000 0.000000 0.000000 1.000000];
0.123447;9;[-0.008767 -0.837050 0.547056 -0.118392 -0.959649 -0.146726 -0.239885 0.424001 0.281063 -0.527085 -0.801988 1.903033 0.000000 0.000000 0.000000 1.000000];[-0.028895 -0.818003 0.574485 -111.465340 -0.957034 -0.143257 -0.252119 413.094849 0.288533 -0.557086 -0.778718 1844.838013 0.000000 0.000000 0.000000 1.000000];
0.121717;9;[-0.009006 -0.841659 0.539934 -0.114313 -0.959844 -0.144128 -0.240680 0.424685 0.280391 -0.520420 -0.806563 1.904125 0.000000 0.000000 0.000000 1.000000];[-0.031636 -0.821881 0.568779 -107.431206 -0.956191 -0.140811 -0.256656 416.044495 0.291031 -0.551980 -0.781420 1851.964966 0.000000 0.000000 0.000000 1.000000];
0.122535;9;[-0.005034 -0.842777 0.538240 -0.110642 -0.961650 -0.143528 -0.233730 0.426315 0.274234 -0.518775 -0.809733 1.905558 0.000000 0.000000 0.000000 1.000000];[-0.036116 -0.818799 0.572941 -104.577835 -0.959282 -0.132304 -0.249548 415.887939 0.280132 -0.558624 -0.780682 1853.285645 0.000000 0.000000 0.000000 1.000000];
0.124261;9;[-0.004201 -0.841950 0.539540 -0.107538 -0.959060 -0.149393 -0.240594 0.428035 0.283172 -0.518461 -0.806853 1.907735 0.000000 0.000000 0.000000 1.000000];[-0.022858 -0.820987 0.570487 -100.455002 -0.957298 -0.146524 -0.249220 416.284973 0.288197 -0.551823 -0.782581 1851.337891 0.000000 0.000000 0.000000 1.000000];
0.124633;9;[-0.006362 -0.843544 0.537023 -0.103411 -0.957875 -0.149053 -0.245477 0.428797 0.287115 -0.515963 -0.807061 1.909398 0.000000 0.000000 0.000000 1.000000];[-0.019062 -0.823046 0.567652 -96.314636 -0.955598 -0.151985 -0.252455 416.657684 0.294056 -0.547259 -0.783605 1848.304077 0.000000 0.000000 0.000000 1.000000];
0.122820;9;[-0.004569 -0.846054 0.533077 -0.098291 -0.959249 -0.146903 -0.241375 0.428225 0.282527 -0.512457 -0.810905 1.904132 0.000000 0.000000 0.000000 1.000000];[-0.023914 -0.824956 0.564690 -92.197464 -0.957194 -0.144088 -0.251034 416.181519 0.288457 -0.546520 -0.786198 1843.380981 0.000000 0.000000 0.000000 1.000000];
0.123066;9;[-0.001068 -0.844199 0.536028 -0.092782 -0.958366 -0.152194 -0.241602 0.427117 0.285541 -0.513969 -0.808890 1.897469 0.000000 0.000000 0.000000 1.000000];[-0.020148 -0.825881 0.563482 -87.999283 -0.957551 -0.146160 -0.248461 416.386078 0.287558 -0.544568 -0.787880 1843.570190 0.000000 0.000000 0.000000 1.000000];
0.121750;9;[-0.003265 -0.848147 0.529751 -0.090725 -0.960468 -0.144810 -0.237765 0.428638 0.278372 -0.509585 -0.814145 1.904467 0.000000 0.000000 0.000000 1.000000];[-0.028787 -0.830527 0.556232 -83.009865 -0.958719 -0.134544 -0.250510 416.909180 0.282893 -0.540481 -0.792370 1842.304688 0.000000 0.000000 0.000000 1.000000];
0.122059;9;[-0.002765 -0.849767 0.527152 -0.085807 -0.958296 -0.148390 -0.244231 0.430624 0.285764 -0.505843 -0.813918 1.903633 0.000000 0.000000 0.000000 1.000000];[-0.026296 -0.833061 0.552553 -78.517998 -0.958192 -0.136536 -0.251449 417.685272 0.284915 -0.536064 -0.794643 1844.933105 0.000000 0.000000 0.000000 1.000000];
0.124661;9;[-0.002504 -0.847318 0.531079 -0.082008 -0.959945 -0.146760 -0.238676 0.429405 0.280176 -0.510405 -0.813012 1.904513 0.000000 0.000000 0.000000 1.000000];[-0.021015 -0.834519 0.550577 -74.415276 -0.958019 -0.140690 -0.249812 417.774506 0.285933 -0.532713 -0.796529 1845.392700 0.000000 0.000000 0.000000 1.000000];
0.124074;9;[-0.002457 -0.851391 0.524525 -0.076357 -0.959287 -0.146131 -0.241689 0.432068 0.282421 -0.503764 -0.816370 1.903973 0.000000 0.000000 0.000000 1.000000];[-0.018573 -0.831461 0.555270 -71.195732 -0.954909 -0.149842 -0.256314 421.245789 0.296318 -0.534992 -0.791187 1855.221680 0.000000 0.000000 0.000000 1.000000];
0.123587;9;[-0.004287 -0.852309 0.523021 -0.072513 -0.960537 -0.141956 -0.239203 0.431609 0.278121 -0.503406 -0.818065 1.903974 0.000000 0.000000 0.000000 1.000000];[-0.017690 -0.832362 0.553949 -66.923325 -0.954335 -0.151191 -0.257656 421.895691 0.298215 -0.533210 -0.791678 1856.549683 0.000000 0.000000 0.000000 1.000000];
0.121804;8;[-0.005714 -0.852154 0.523259 -0.069389 -0.960698 -0.140551 -0.239384 0.433987 0.277537 -0.504062 -0.817860 1.908587 0.000000 0.000000 0.000000 1.000000];[-0.000462 -0.831964 0.554828 -63.609112 -0.949291 -0.174072 -0.261811 426.222870 0.314397 -0.526814 -0.789696 1871.857788 0.000000 0.000000 0.000000 1.000000];
0.120314;9;[-0.006982 -0.856612 0.515915 -0.064101 -0.958544 -0.141236 -0.247477 0.433862 0.284857 -0.496255 -0.820114 1.907179 0.000000 0.000000 0.000000 1.000000];[-0.009215 -0.827985 0.560673 -60.017227 -0.949714 -0.168249 -0.264075 427.489868 0.312983 -0.534912 -0.784799 1877.006104 0.000000 0.000000 0.000000 1.000000];
